Date,Open,High,Low,Close,Volume
2/4/2002,112.230003,112.230003,109.440002,74.013168,24243400
2/5/2002,109.400002,110.489998,108.529999,73.555,33614000
2/6/2002,109.650002,109.739998,108.059998,73.238319,29486000
2/7/2002,108.720001,109.860001,108,72.780144,23445400
2/8/2002,108.629997,110.75,108.300003,74.174866,19277800
2/11/2002,110.050003,111.639999,109.82,75.084419,18792400
2/12/2002,110.959999,111.709999,110.029999,74.848633,13942500
2/13/2002,111.480003,112.540001,111.349998,75.643684,16781100
2/14/2002,112.510002,112.970001,111.589996,75.502151,20453800
2/15/2002,112.150002,112.239998,110.709999,74.713882,18366800
2/19/2002,110.150002,110.290001,108.610001,73.278748,15988100
